BOOK_NAME,BOOK_COMPANY,BOOK_INTRO,BOOK_RENT,BOOK_AUTHOR,BOOK_RELEASE,BOOK_IMAGE
너는 나에게 상처를 줄 수 없다,걷는나무,"평생 살아가는 동안 우리는 삶 곳곳에서 상처를 주고받는다. 하지만 똑같이 부당한 일을 당해도 어떤 사람은 깊은 상처를 입고, 어떤 사람은 상처를 입지 않는다. 독일에서 가장 영향력 있는 심리치료 권위자인 배르벨 바르데츠키는 그 차이를 자신을 진정으로 믿고 사랑하는 ‘자존감’에 달려 있다고 이야기하며, 지금 이 순간에도 상처에 아파하는 이들에게 자신을 존중하고 사랑하는 근본적인 치유책을 제시한다. 더 이상 상처받고 싶지 않은 사람들을 위한 관계 심리학으로 상처받지 않고 진정으로 자기 자신을 사랑하는 법을 알려 준다.



§ 182-바297너두",n,배르벨 바르데츠키,201503,https://www.gimpo.go.kr/DATA/bbs/315/monthbook_201503030213515550.jpg
건축가 엄마의 느림여행,맛있는책,"건축가이자 두 아이의 엄마인 저자가 5년 이상 전국의 고택과 사찰, 마을과 전통가옥을 여행하며 기록한 한 편의 기행문이자 훌륭한 가족 답사여행의 가이드북이다. 고택, 사찰, 정자, 전통가옥들에 대한 어렵고 전문적인 내용을 친절한 해석과 재미있는 에피소드들로 어우러져 쉽고 편안하게 접할 수 있다. 조금 특별한 가족여행을 꿈꾼다면, 우리 역사, 문화와 친한 아이로 키우고 싶은 부모라면 반길만한 내용이 될 것이다.



§ 981.102-최14거",n,최경숙,201503,https://www.gimpo.go.kr/DATA/bbs/315/monthbook_201503030212285490.jpg
오즈의 의류 수거함,자음과모음,"제3회 자음과모음 청소년문학상 수상작으로 기존 청소년문학의 한정된 학교, 학원, 집이라는 공간에서 벗어나 낮에는 불가능할 것 같은 이야기를 서울의 ‘밤의 세계’를 배경으로 펼쳐낸 작품이다. 세상이 잠든 사이 의류수거함을 찾아다니는 주인공 도로시가 의류수거함에 버려진 일기장을 발견해 그 주인을 찾아주고 다양한 인물들을 만나며 벌어지는 ‘외로움의 연대가 만들어내는 치유의 힘’을 그리고 있다.



§ 813.7-유64오",n,유영민,201502,https://www.gimpo.go.kr/DATA/bbs/315/monthbook_201502021002392020.jpg
아빠의 자존감이 아이의 자존감을 높인다,경향BP,"아빠 됨에 자신감과 즐거움을 찾아주며, 아이들과 아내와의 관계를 기본으로 하고 있는 이 책은 저자가 그동안 찾고 연구한 아버지학교 강의와 부모 코칭 사례와 자료를 통해 좋은 아빠가 되는 방법들을 제시한다. 먼저 아빠 스스로 ‘아빠’라는 역할에 대한 자존감을 세움으로써 아내의 자존감, 아이의 자존감을 높이는 구체적이면서 손쉬운 매뉴얼들을 만나 볼 수 있다.



§ 598.1-이56아",n,이수연,201502,https://www.gimpo.go.kr/DATA/bbs/315/monthbook_201502021001473910.jpg
단속사회,창비,"한국사회 청년담론을 주도해온 인문학자 엄기호가 ‘단속’이란 개념을 주제로 청년담론을 넘어 한국사회의 새로운 패러다임을 제시하고 있다. ‘쉴 새 없이 접속하고 끊임없이 차단 한다’는 뜻의 ‘단속(斷續)’ 개념으로 10여 년간 연구를 통해 우리는 언제 누구와 접속하며 단절하는지 사례를 수집하여 한국 사회의 현실을 해부한다.



§ 304-엄18다",n,엄기호,201502,https://www.gimpo.go.kr/DATA/bbs/315/monthbook_201502021000366290.jpg
나는 생각이 너무 많아,부키,"프랑스의 유명한 심리치료사이자 베스트셀러 작가인 크리스텔 프티콜랭은 20여 년간의 임상 경험을 바탕으로, ‘생각이 많아 고민인 사람들’에게 즐겁고도 명쾌한 해결책을 제시한다. 신경학 적이고 객관적인 근거를 기반으로 그들이 ‘왜’ 생각이 많을 수밖에 없는지, 보통 사람들과 ‘무엇이’ 다른지, 그 비상한 머리를 가지고 ‘어떻게’ 잘 살아갈 수 있는지에 대해 말해 준다.



§ 181.3-프888나이",n,크리스텔 프티콜랭,201502,https://www.gimpo.go.kr/DATA/bbs/315/monthbook_201502020959310240.jpg
그래도 사랑,중앙북스,"《장윤주의 옥탑방 라디오》의 데일리 코너 ‘그 여자의 노란 일기장’의 수많은 에피소드 중 큰 사랑을 받았던 40개의 이야기를 새로 써서 엮은 책으로 마치 단편 드라마처럼 펼쳐지는 각각의 사랑 이야기들과 주인공에게 ‘말을 거는’ 형식의 새로운 글과 아름답고 감각적인 일러스트가 추가되어 더욱 풍성한 재미와 감동을 느낄 수 있다. 아픔으로 가득 찼던 지난 사랑을 용서하게 되고, 언젠가 다가올 사랑을 기대하게 되며, 지금 내 옆에 있는 사랑이 고맙고 소중하게 느끼는 계기가 되어줄 것이다.



§ 814.7-정94그",n,정현주,201502,https://www.gimpo.go.kr/DATA/bbs/315/monthbook_201502020957492210.jpg
전쟁기획자들,글항아리,"『전쟁 기획자들』 은 전쟁과 시장의 관계를 역사와 현재 속의 구체적인 사례를 통해 파헤친 가장 첨예하고 말초적인 시장본능에 대한 종합보고서다. 전쟁사를 전공한 저자는 역사 속 전쟁에 대한 깊이 있는 이해를 바탕으로 “시장은 전쟁을 배태하는 자궁”이라는 결론을 이끌어낸 뒤 이것을 현대에 벌어지는 다양한 국지전 양상에 적용해 이익을 향해 달려가는 현대사회의 구조적인 측면을 짚어내고 있다.



§ 392-서64저",n,서영교,201501,https://www.gimpo.go.kr/DATA/bbs/315/monthbook_201501050434270370.jpg
에디톨로지,21세기북스,"유쾌한 인문학자로 돌아온 문화심리학자 김정운의 『에디톨로지』. 세상 모든 것들은 끊임없이 구성되고, 해체되고, 재구성된다. 이 모든 과정을 한마디로 ‘편집’이라고 정의한다. ‘에디톨로지(edit+ology)’는 ‘편집학’이다. 그러나 단순히 섞는 게 아니다. 그럴듯한 짜깁기도 아니다. ‘에디톨로지’는 인간의 구체적이며 주체적인 편집 행위에 관한 설명이다. 즉, 즐거운 창조의 구체적 방법론이 바로 ‘에디톨로지’인 것이다.



§ 001.3-김74에",n,김정운,201501,https://www.gimpo.go.kr/DATA/bbs/315/monthbook_201501050433366300.jpg
어떻게 원하는 삶을 살 것인가,위즈덤하우스,"중국의 저명한 경제학자이자 중국 인재개발 분야의 일인자로 불리는 저자 우간린은 자신의 삶에 올바른 가치관을 불어넣기 위해서는 ‘인생 멘토’가 반드시 필요하다고 강조하며, 자신의 ‘인생의 멘토’로 공자를 지목하였다. 공자가 살면서 겪은 수많은 실패와 좌절, 그리고 그 극복의 과정을 40여 개의 에피소드를 통해 보여준다. 독자들로 하여금 어렵게만 여겨지던 공자의 가르침에 보다 쉽게 다가갈 수 있도록 안내한다.



§ 325.211-우12어임",n,우간린,201501,https://www.gimpo.go.kr/DATA/bbs/315/monthbook_201501050432452270.jpg
센트럴파크,밝은세상,"우리에게 로맨스와 판타지의 대표 작가로 각인되어 있는 기욤 뮈소가 스릴러 작가로 변모를 꾀했다. 저자는 이 소설에서 형사와 범인의 쫓고 쫓기는 추격전만이 아닌 다양한 시도를 통해 색다른 이야기를 그려낸다. 연쇄살인마를 추적하는 알리스의 이야기이를 중심으로 살인을 저지르면서까지 딸을 보호하려는 아버지, 위기에 처한 동료를 구하기 위해 헌신하는 형사, 환자를 구하기 위해 목숨을 거는 의사 등의 모습까지 생생하게 그려보인다.



§ 863-뮈55세양",n,기욤 뮈소,201501,https://www.gimpo.go.kr/DATA/bbs/315/monthbook_201501050431554220.jpg
"결혼, 하면 괴롭고 안하면 외롭고",아라크네,"‘개그맨보다 더 웃기는 목사’로 유명한 장경동 목사의 결혼처방전. 한 여자의 남편으로 30여 년 동안 결혼생활을 해 온 경험을 바탕으로 행복한 부부의 비결을 알려준다. 결혼했다는 것은 우연이 아니며, 완전하게 잘 어울리는 부부는 타고나는 것이 아니라, 잘 어울리는 부부로 노력해 나가야 함을 일깨운다. 행복한 부부로 사는 구체적인 지침을 이 책을 통해 만나볼 수 있을 것이다.


 


§ 818-장14겨",n,장경동,201501,https://www.gimpo.go.kr/DATA/bbs/315/monthbook_201501050431084190.jpg
저니맨,위즈덤하우스,"실내건축학을 전공한 독일의 평범한 청년이 있다. 구직을 해야 할 나이이지만, 청년은 심각한 고민에 빠진다. 그러던 중 우연히 중세의 장인들이 떠났던 수련여행에 대해 알게 된다. 수련여행이란 중세시대 기술교육을 마친 수련공들이 자신의 기술을 단련하기 위해 반드시 떠나야 하는 세계 여행이었다.『저니맨』은 스물여덟의 청년 파비안이 단돈 30만 원을 들고 떠난 수련여행의 기록이다.



§ 846-쾨297저배",n,파비안 직스투스 쾨르너,201412,https://www.gimpo.go.kr/DATA/bbs/315/monthbook_201412021115427940.jpg
잘못은 우리별에 있어,북폴리오,"반짝이는 유머와 아련한 눈물이 어우러진 이 작품은 삶과 죽음의 의미, 일생일대의 사랑에 대해 이야기한다. 말기 암환자인 16세 소녀 헤이즐. 의학 덕분에 시간을 벌긴 했지만, 종양이 폐에 전이되어 늘 산소공급기를 상비해야 하는 처지다. 엄마의 권유로 암 환우 모임에 참가한 헤이즐은 골육종을 앓고 있는 어거스터스를 만나 첫눈에 서로 빠져든다. 두 사람이 나누는 재기 넘치는 대화들은 이 작품의 또 다른 매력이다.



§ 843.6-그298자김",n,존 그린,201412,https://www.gimpo.go.kr/DATA/bbs/315/monthbook_201412021113447400.jpg
올바른 결정은 어떻게 하는가,엘도라도,"이 책은 올바른 결정을 내리기 위한 2가지 핵심 조건으로 ''이성적 사고(left brain)''와 ''이상적 자질(right stuff)''을 제시한다. 이를 위해 결과를 통제할 수 ''없는'' 결정과 통제할 수 ''있는'' 결정 사이의 근본적인 차이, 피드백이 신속하고 명확한 결정과 피드백이 오래 걸리는 결정의 차이 등을 설명한다. 또한 ''과신'', ''기저율 무시'' 등 의사결정 오류에 대한 분석도 빠짐없이 담고 있다. 복잡한 상황에서 올바른 결정을 내리는 데 필요한 핵심을 알게 될 것이다.



§ 325.1-로74오김",n,필 로젠츠바이크,201412,https://www.gimpo.go.kr/DATA/bbs/315/monthbook_201412021112198780.jpg
서른 살 감정공부,위즈덤하우스,"감정 때문에 일이 힘든 당신을 위한『서른 살 감정공부』. 국내 최초 감정코칭 전문가인 함규정 박사가 일 보다 소통이 어려운 서른 살 직장인들을 위한 감정코칭을 통해 자기 자신은 물론 직장 내 구성원들의 감정을 제대로 읽고 대화할 수 있는 구체적인 전략을 소개한 책이다. 할 일도 많고 배워야 할 것도 많은 서른 살 직장인이 어떻게 ‘내 감정’과 ‘타인의 감정’을 현명하게 다스릴 수 있는지에 대해 알려준다.



§ 325.211-함16서",n,함규정,201412,https://www.gimpo.go.kr/DATA/bbs/315/monthbook_201412021111316460.jpg
리더는 마지막에 먹는다,36.5,"《나는 왜 이 일을 하는가》의 저자이자 테드(TED) 동영상 강의로 유명한 사이먼 사이넥이 신뢰와 안전이라는 가치 아래 어떻게 조직을 ‘어떤 위기에도 흔들리지 않고 성장하는 조직’으로 만들어 낼 수 있는지 역설한 책이다. 특히 위기를 극복하기 위한 가장 중요한 요소로 ‘리더십’을 꼽으며, 우리 시대에 필요한 진정한 리더십은 무엇인지 제시한다.



§ 325.24-사283리이",n,사이먼 사이넥,201412,https://www.gimpo.go.kr/DATA/bbs/315/monthbook_201412021018367670.jpg
천 개의 성공을 만든 작은 행동의 힘,프롬북스,"20년 간 수백만의 인생을 바꾼 스탠포드대 성공 프로젝트『천 개의 성공을 만든 작은 행동의 힘』. 20년간 스탠포드 대학교에서 ‘작은 행동의 힘’ 실천방법을 수백만 명에게 전파한 미국 진로 상담분야의 최고 권위자인 저자 존 크롬볼츠와 라이언 바비노가 그들이 주창한 ‘작은 행동의 힘’에 대해 이야기한 책이다. 작은 것이 어떻게 큰 차이를 만들어내는지, 우리가 하는 작은 생각, 작은 행동이 쌓여 어떻게 커다란 결과를 낼 수 있지를 보여준다.



§ 372.68-크294처이",n,"존 크럼볼츠, 라이언 바비노",201411,https://www.gimpo.go.kr/DATA/bbs/315/monthbook_201411031027143150.jpg
여자 없는 남자들,문학동네,"『여자 없는 남자들』은 무라카미 하루키가 《도쿄 기담집》 이후 9년 만에 펴낸 단편집으로 일본 출간 당시 예약판매로만 30만 부의 판매고를 올린 화제의 책이다. 그간 장편소설 집필에 몰두해왔던 저자가 2013년 말부터 이듬해 봄에 걸쳐 발표한 다섯 편의 단편과 단행본 출간에 맞춰 새로 쓴 표제작 ‘여자 없는 남자들’, 저자가 직접 선별한 영미권 단편소설 모음집 《그리워서》에 수록된 ‘사랑하는 잠자’까지 만나볼 수 있다.



§ 833.6-무292여양",n,무라카미 하루키,201411,https://www.gimpo.go.kr/DATA/bbs/315/monthbook_201411031025297280.jpg
사랑에 난폭,은행나무,"일본 중견 작가 요시다 슈이치의 신작 장편소설 『사랑에 난폭』. 이 책은 부부관계, 사랑, 결혼, 집이란 과연 어떤 의미인지에 관해 질문을 던지는 작품이다. ‘불륜’이라는 통속적인 소재를 다루고 있지만, 작가 특유의 섬세하고 감각적인 문장, 묘한 긴장감과 미스터리한 분위기, 스미듯 공감을 자아내는 이야기가 세련되고 절묘한 조화를 이루고 있다.



§ 833.6-요58사권",n,요시다 슈이치,201411,https://www.gimpo.go.kr/DATA/bbs/315/monthbook_201411031024383040.jpg
나는 누구인가,21세기북스,"『나는 누구인가』는 매회 매진을 기록하며 2만 명 이상 청중들의 열광적인 호응을 불러일으킨 바 있는 인문학 강연 ‘나는 누구인가Who am I?’를 엮은 책이다. 슬라보예 지젝을 비롯하여 강신주, 고미숙, 최진석, 김상근, 이태수, 정용석 등 이 시 대를 대표하는 지성 일곱 명이 삶의 지혜와 인문학적 통찰을 마치 눈앞에서 강연을 들려주듯이 생생하게 전해준다.


 


§ 001.3-강58나",n,강신주 외,201411,https://www.gimpo.go.kr/DATA/bbs/315/monthbook_201411031023300990.jpg
